DCLK1_HUMAN,KIAA0369,515
DCLK2_HUMAN,CaMK-like CREB regulatory kinase 2,1176
DCLK2_HUMAN,CL2,1177
DCLK2_HUMAN,CLICK2,1179
DCLK2_HUMAN,CLICK-II,1178
DCLK2_HUMAN,DCAMKL2,1173
DCLK2_HUMAN,DCDC3B,1174
DCLK2_HUMAN,DCK2,1175
DCLK2_HUMAN,DCLK2,1172
DCLK2_HUMAN,Doublecortin domain-containing protein 3B,1180
DCLK2_HUMAN,Doublecortin-like and CAM kinase-like 2,1181
DCLK2_HUMAN,Doublecortin-like kinase 2,1182
DCLK3_HUMAN,DCAMKL3,1787
DCLK3_HUMAN,DCDC3C,1788
DCLK3_HUMAN,DCLK3,1786
DCLK3_HUMAN,Doublecortin domain-containing protein 3C,1790
DCLK3_HUMAN,Doublecortin-like and CAM kinase-like 3,1791
DCLK3_HUMAN,Doublecortin-like kinase 3,1792
DCLK3_HUMAN,KIAA1765,1789
DDR1_HUMAN,CD antigen CD167a,2060
DDR1_HUMAN,CD167 antigen-like family member A,2049
DDR1_HUMAN,Cell adhesion kinase,2050
DDR1_HUMAN,DDR1,2040
DDR1_HUMAN,Discoidin receptor tyrosine kinase,2051
DDR1_HUMAN,EDDR1,2042
DDR1_HUMAN,Epithelial discoidin domain receptor 1,2048
DDR1_HUMAN,HGK2,2052
DDR1_HUMAN,Mammary carcinoma kinase 10,2053
DDR1_HUMAN,MCK-10,2054
DDR1_HUMAN,NEP,2043
DDR1_HUMAN,NTRK4,2044
DDR1_HUMAN,Protein-tyrosine kinase 3A,2055
DDR1_HUMAN,Protein-tyrosine kinase RTK-6,2056
DDR1_HUMAN,PTK3A,2045
DDR1_HUMAN,RTK6,2046
DDR1_HUMAN,TRK E,2057
DDR1_HUMAN,TRKE,2047
DDR1_HUMAN,Tyrosine kinase DDR,2058
DDR1_HUMAN,Tyrosine-protein kinase CAK,2059
DDR2_HUMAN,CD antigen CD167b,649
DDR2_HUMAN,CD167 antigen-like family member B,644
DDR2_HUMAN,DDR2,639
DDR2_HUMAN,Discoidin domain receptor 2,643
DDR2_HUMAN,Discoidin domain-containing receptor tyrosine kinase 2,645
DDR2_HUMAN,Neurotrophic tyrosine kinase  receptor-related 3,646
DDR2_HUMAN,NTRKR3,640
DDR2_HUMAN,Receptor protein-tyrosine kinase TKT,647
DDR2_HUMAN,TKT,641
DDR2_HUMAN,TYRO10,642
DDR2_HUMAN,Tyrosine-protein kinase TYRO10,648
DMPK_HUMAN,DM1 protein kinase,427
DMPK_HUMAN,DM1PK,422
DMPK_HUMAN,DMK,426
DMPK_HUMAN,DM-kinase,425
DMPK_HUMAN,DMPK,421
DMPK_HUMAN,DMPK1,4267
DMPK_HUMAN,MDPK,423
DMPK_HUMAN,MT-PK,424
DMPK_HUMAN,Myotonic dystrophy protein kinase,428
DUSTY_HUMAN,DSTYK,1447
DUSTY_HUMAN,Dusty PK,1454
DUSTY_HUMAN,Dusty protein kinase,1453
DUSTY_HUMAN,HDCMD38P,1452
DUSTY_HUMAN,KIAA0472,1448
DUSTY_HUMAN,Receptor-interacting serine/threonine-protein kinase 5,1456
DUSTY_HUMAN,RIP5,1449
DUSTY_HUMAN,RIP-homologous kinase,1455
DUSTY_HUMAN,RIPK5,1450
DUSTY_HUMAN,SGK496,1451
DUSTY_HUMAN,SgK496,1458
DUSTY_HUMAN,Sugen kinase 496,1457
DYR1A_HUMAN,Dual specificity YAK1-related kinase,686
DYR1A_HUMAN,DYRK,683
DYR1A_HUMAN,DYRK1A,682
DYR1A_HUMAN,hMNB,689
DYR1A_HUMAN,HP86,687
DYR1A_HUMAN,MNB,684
DYR1A_HUMAN,MNBH,685
DYR1A_HUMAN,Protein kinase minibrain homolog,688
DYR1B_HUMAN,DYRK1B,488
DYR1B_HUMAN,Minibrain-related kinase,490
DYR1B_HUMAN,MIRK,489
DYR1B_HUMAN,Mirk protein kinase,491
DYRK2_HUMAN,DYRK2,2138
DYRK3_HUMAN,DYRK3,1699
DYRK3_HUMAN,REDK,1701
DYRK3_HUMAN,Regulatory erythroid kinase,1700
DYRK4_HUMAN,DYRK4,1842
E2AK1_HUMAN,EIF2AK1,210
E2AK1_HUMAN,HCR,215
E2AK1_HUMAN,Heme-controlled repressor,214
E2AK1_HUMAN,Heme-regulated eukaryotic initiation factor eIF-2-alpha kinase,216
E2AK1_HUMAN,Heme-regulated inhibitor,217
E2AK1_HUMAN,Hemin-sensitive initiation factor 2-alpha kinase,218
E2AK1_HUMAN,HRI,211
E2AK1_HUMAN,KIAA1369,212
E2AK1_HUMAN,PRO1362,213
E2AK2_HUMAN,eIF-2A protein kinase 2,2420
E2AK2_HUMAN,EIF2AK2,2416
E2AK2_HUMAN,Eukaryotic translation initiation factor 2-alpha kinase 2,2419
E2AK2_HUMAN,Interferon-inducible RNA-dependent protein kinase,2421
E2AK2_HUMAN,P1/eIF-2A protein kinase,2422
E2AK2_HUMAN,p68 kinase,2426
E2AK2_HUMAN,PKR,2417
E2AK2_HUMAN,PRKR,2418
E2AK2_HUMAN,Protein kinase R,2424
E2AK2_HUMAN,Protein kinase RNA-activated,2423
E2AK2_HUMAN,Tyrosine-protein kinase EIF2AK2,2425
E2AK3_HUMAN,EIF2AK3,858
E2AK3_HUMAN,HsPEK,863
E2AK3_HUMAN,Pancreatic eIF2-alpha kinase,862
E2AK3_HUMAN,PEK,859
E2AK3_HUMAN,PERK,860
E2AK3_HUMAN,PRKR-like endoplasmic reticulum kinase,861
E2AK4_HUMAN,EIF2AK4,1652
E2AK4_HUMAN,Eukaryotic translation initiation factor 2-alpha kinase 4,1655
E2AK4_HUMAN,GCN2,1653
E2AK4_HUMAN,GCN2-like protein,1656
E2AK4_HUMAN,KIAA1338,1654
E7E8T7_HUMAN,BCR-ABL1,4137
EF2K_HUMAN,Calcium/calmodulin-dependent eukaryotic elongation factor 2 kinase,377
EF2K_HUMAN,eEF-2 kinase,375
EF2K_HUMAN,EEF2K,374
EF2K_HUMAN,eEF-2K,376
EF2K_HUMAN,EF2K,4030
EGFR_HUMAN,EGFR,130
EGFR_HUMAN,ERBB,131
EGFR_HUMAN,ERBB1,132
EGFR_HUMAN,HER1,133
EGFR_HUMAN,Proto-oncogene c-ErbB-1,134
EGFR_HUMAN,Receptor tyrosine-protein kinase erbB-1,135
ENPP3_HUMAN,ENPP3,4187
EPHA1_HUMAN,EPH,321
EPHA1_HUMAN,EPH tyrosine kinase,325
EPHA1_HUMAN,EPH tyrosine kinase 1,326
EPHA1_HUMAN,EPHA1,320
EPHA1_HUMAN,EPHT,322
EPHA1_HUMAN,EPHT1,323
EPHA1_HUMAN,Erythropoietin-producing hepatoma receptor,327
EPHA1_HUMAN,hEpha1,324
EPHA1_HUMAN,Tyrosine-protein kinase receptor EPH,328
EPHA2_HUMAN,ECK,741
EPHA2_HUMAN,EPHA2,740
EPHA2_HUMAN,EphA2,4169
EPHA2_HUMAN,EPH-A2,4025
EPHA2_HUMAN,Epithelial cell kinase,742
EPHA2_HUMAN,Tyrosine-protein kinase receptor ECK,743
EPHA3_HUMAN,EK4,2354
EPHA3_HUMAN,EPHA3,2348
EPHA3_HUMAN,EPH-like kinase 4,2353
EPHA3_HUMAN,Eph-like tyrosine kinase 1,2359
EPHA3_HUMAN,ETK,2349
EPHA3_HUMAN,Etk,4079
EPHA3_HUMAN,ETK1,2350
EPHA3_HUMAN,HEK,2351
EPHA3_HUMAN,hEK4,2355
EPHA3_HUMAN,Human embryo kinase,2356
EPHA3_HUMAN,Tyrosine-protein kinase receptor ETK1,2358
EPHA3_HUMAN,Tyrosine-protein kinase TYRO4,2357
EPHA4_HUMAN,EK8,2308
EPHA4_HUMAN,EPHA4,2303
EPHA4_HUMAN,EphA4,4189
EPHA4_HUMAN,EPH-A4,4040
EPHA4_HUMAN,EPH-B4,4026
EPHA4_HUMAN,EPH-like kinase 8,2307
EPHA4_HUMAN,HEK8,2304
EPHA4_HUMAN,hEK8,2309
EPHA4_HUMAN,SEK,2305
EPHA4_HUMAN,TYRO1,2306
EPHA4_HUMAN,Tyrosine-protein kinase receptor SEK,2311
EPHA4_HUMAN,Tyrosine-protein kinase TYRO1,2310
EPHA5_HUMAN,Brain-specific kinase,1081
EPHA5_HUMAN,BSK,1077
EPHA5_HUMAN,EHK1,1078
EPHA5_HUMAN,EHK-1,1083
EPHA5_HUMAN,EK7,1085
EPHA5_HUMAN,EPH homology kinase 1,1082
EPHA5_HUMAN,EPHA5,1076
EPHA5_HUMAN,EPH-like kinase 7,1084
EPHA5_HUMAN,HEK7,1079
EPHA5_HUMAN,hEK7,1086
EPHA5_HUMAN,TYRO4,1080
EPHA6_HUMAN,EHK2,1721
EPHA6_HUMAN,EHK-2,1724
EPHA6_HUMAN,EK12,1726
EPHA6_HUMAN,EPH homology kinase 2,1723
EPHA6_HUMAN,EPHA6,1720
EPHA6_HUMAN,EPH-like kinase 12,1725
EPHA6_HUMAN,HEK12,1722
EPHA7_HUMAN,EHK3,1306
EPHA7_HUMAN,EHK-3,1309
EPHA7_HUMAN,EK11,1311
EPHA7_HUMAN,EPH homology kinase 3,1308
EPHA7_HUMAN,EPHA7,1305
EPHA7_HUMAN,EPH-like kinase 11,1310
EPHA7_HUMAN,HEK11,1307
EPHA7_HUMAN,hEK11,1312
EPHA8_HUMAN,EEK,1834
EPHA8_HUMAN,EK3,1839
EPHA8_HUMAN,EPH- and ELK-related kinase,1837
EPHA8_HUMAN,EPHA8,1833
EPHA8_HUMAN,EPH-like kinase 3,1838
EPHA8_HUMAN,HEK3,1835
EPHA8_HUMAN,hEK3,1840
EPHA8_HUMAN,KIAA1459,1836
EPHA8_HUMAN,Tyrosine-protein kinase receptor EEK,1841
EPHAA_HUMAN,EPHA10,2578
EPHB1_HUMAN,EK6,1804
EPHB1_HUMAN,ELK,1798
EPHB1_HUMAN,EPH tyrosine kinase 2,1802
EPHB1_HUMAN,EPHB1,1797
EPHB1_HUMAN,EPH-B1,4031
EPHB1_HUMAN,EPH-like kinase 6,1803
EPHB1_HUMAN,EPHT2,1799
EPHB1_HUMAN,HEK6,1800
EPHB1_HUMAN,hEK6,1805
EPHB1_HUMAN,NET,1801
EPHB1_HUMAN,Neuronally-expressed EPH-related tyrosine kinase,1806
EPHB1_HUMAN,Tyrosine-protein kinase receptor EPH-2,1807
EPHB2_HUMAN,Developmentally-regulated Eph-related tyrosine kinase,1531
EPHB2_HUMAN,DRT,1525
EPHB2_HUMAN,EK5,1535
EPHB2_HUMAN,ELK-related tyrosine kinase,1532
EPHB2_HUMAN,EPH tyrosine kinase 3,1533
EPHB2_HUMAN,EPHB2,1524
EPHB2_HUMAN,EphB2,4265
EPHB2_HUMAN,EPH-B2,4014
EPHB2_HUMAN,EPH-like kinase 5,1534
EPHB2_HUMAN,EPHT3,1526
EPHB2_HUMAN,EPTH3,1527
EPHB2_HUMAN,ERK,1528
EPHB2_HUMAN,HEK5,1529
EPHB2_HUMAN,hEK5,1536
EPHB2_HUMAN,Renal carcinoma antigen NY-REN-47,1537
EPHB2_HUMAN,Tyrosine-protein kinase receptor EPH-3 [Cleaved into: EphB2/CTF1; EphB2/CTF2],1539
EPHB2_HUMAN,Tyrosine-protein kinase TYRO5,1538
EPHB3_HUMAN,EK2,1264
EPHB3_HUMAN,Embryonic kinase 2,1263
EPHB3_HUMAN,EPHB3,1257
EPHB3_HUMAN,EphB3,4191
EPHB3_HUMAN,EPH-B3,4036
EPHB3_HUMAN,EPH-like kinase 2,1262
EPHB3_HUMAN,EPH-like tyrosine kinase 2,1261
EPHB3_HUMAN,ETK2,1258
EPHB3_HUMAN,HEK2,1259
EPHB3_HUMAN,hEK2,1265
EPHB3_HUMAN,TYRO6,1260
EPHB3_HUMAN,Tyrosine-protein kinase TYRO6,1266
EPHB4_HUMAN,EPHB4,714
EPHB4_HUMAN,Hepatoma transmembrane kinase,718
EPHB4_HUMAN,HTK,715
EPHB4_HUMAN,MYK1,716
EPHB4_HUMAN,TYRO11,717
EPHB4_HUMAN,Tyrosine-protein kinase TYRO11,719
EPHB6_HUMAN,EPHB6,2266
EPHB6_HUMAN,HEP,2267
EPHB6_HUMAN,Tyrosine-protein kinase-defective receptor EPH-6,2268
ERBB2_HUMAN,CD antigen CD340,2887
ERBB2_HUMAN,ERBB2,2876
ERBB2_HUMAN,HER2,2877
ERBB2_HUMAN,Metastatic lymph node gene 19 protein,2881
ERBB2_HUMAN,MLN 19,2882
ERBB2_HUMAN,MLN19,2878
ERBB2_HUMAN,NEU,2879
ERBB2_HUMAN,NGL,2880
ERBB2_HUMAN,p185erbB2,2886
ERBB2_HUMAN,Proto-oncogene c-ErbB-2,2884
ERBB2_HUMAN,Proto-oncogene Neu,2883
ERBB2_HUMAN,Tyrosine kinase-type cell surface receptor HER2,2885
ERBB3_HUMAN,ERBB3,2686
ERBB3_HUMAN,HER3,2687
ERBB3_HUMAN,Proto-oncogene-like protein c-ErbB-3,2688
ERBB3_HUMAN,Tyrosine kinase-type cell surface receptor HER3,2689
ERBB4_HUMAN,4ICD,2162
ERBB4_HUMAN,E4ICD,2163
ERBB4_HUMAN,ERBB4,2157
ERBB4_HUMAN,HER4,2158
ERBB4_HUMAN,p180erbB4 [Cleaved into: ERBB4 intracellular domain,2161
ERBB4_HUMAN,Proto-oncogene-like protein c-ErbB-4,2159
ERBB4_HUMAN,s80HER4],2164
ERBB4_HUMAN,Tyrosine kinase-type cell surface receptor HER4,2160
ERN1_HUMAN,Endoplasmic reticulum-to-nucleus signaling 1,399
ERN1_HUMAN,ERN1,397
ERN1_HUMAN,hIRE1p,401
ERN1_HUMAN,Inositol-requiring protein 1,400
ERN1_HUMAN,IRE1,398
ERN1_HUMAN,IRE1a,403
ERN1_HUMAN,Ire1-alpha,402
ERN2_HUMAN,Endoplasmic reticulum-to-nucleus signaling 2,3198
ERN2_HUMAN,ERN2,3196
ERN2_HUMAN,hIRE2p,3200
ERN2_HUMAN,Inositol-requiring protein 2,3199
ERN2_HUMAN,IRE1b,3202
ERN2_HUMAN,Ire1-beta,3201
ERN2_HUMAN,IRE2,3197
FA20C_HUMAN,FAM20C,4197
FAK1_HUMAN,FADK 1,1356
FAK1_HUMAN,FAK,1354
FAK1_HUMAN,FAK1,1355
FAK1_HUMAN,Focal adhesion kinase-related nonkinase,1357
FAK1_HUMAN,FRNK,1358
FAK1_HUMAN,p125FAK,1362
FAK1_HUMAN,pp125FAK,1363
FAK1_HUMAN,PPP1R71,1360
FAK1_HUMAN,Protein phosphatase 1 regulatory subunit 71,1359
FAK1_HUMAN,Protein-tyrosine kinase 2,1361
FAK1_HUMAN,PTK2,1353
FAK2_HUMAN,CADTK,355
FAK2_HUMAN,CAKB,359
FAK2_HUMAN,CAK-beta,358
FAK2_HUMAN,Calcium-dependent tyrosine kinase,354
FAK2_HUMAN,Calcium-regulated non-receptor proline-rich tyrosine kinase,356
FAK2_HUMAN,Cell adhesion kinase beta,357
FAK2_HUMAN,FADK 2,361
FAK2_HUMAN,FAK2,351
FAK2_HUMAN,Focal adhesion kinase 2,360
FAK2_HUMAN,Proline-rich tyrosine kinase 2,362
FAK2_HUMAN,PTK2B,350
FAK2_HUMAN,PYK2,352
FAK2_HUMAN,Pyk2,4173
FAK2_HUMAN,RAFTK,353
FAK2_HUMAN,Related adhesion focal tyrosine kinase,363
FASTK_HUMAN,FAST kinase,65
FASTK_HUMAN,FASTK,64
FER_HUMAN,Feline encephalitis virus-related kinase FER,988
FER_HUMAN,FER,986
FER_HUMAN,Fer,4119
FER_HUMAN,Fujinami poultry sarcoma/Feline sarcoma-related protein Fer,989
FER_HUMAN,p94-Fer,992
FER_HUMAN,Proto-oncogene c-Fer,990
FER_HUMAN,TYK3,987
FER_HUMAN,Tyrosine kinase 3,991
FES_HUMAN,Feline sarcoma/Fujinami avian sarcoma oncogene homolog,1016
FES_HUMAN,FES,1014
FES_HUMAN,Fes,4139
FES_HUMAN,FPS,1015
FES_HUMAN,p93c-fes,1019
FES_HUMAN,Proto-oncogene c-Fes,1017
FES_HUMAN,Proto-oncogene c-Fps,1018
FGFR1_HUMAN,Basic fibroblast growth factor receptor 1,2936
FGFR1_HUMAN,BFGFR,2929
FGFR1_HUMAN,bFGF-R-1,2937
FGFR1_HUMAN,CD antigen CD331,2942
FGFR1_HUMAN,CEK,2930
FGFR1_HUMAN,FGFBR,2931
FGFR1_HUMAN,FGFR1,2928
FGFR1_HUMAN,FGFR-1,2935
FGFR1_HUMAN,FGF-R1,4028
FGFR1_HUMAN,FLG,2932
FGFR1_HUMAN,FLT2,2933
FGFR1_HUMAN,FLT-2,2939
FGFR1_HUMAN,Fms-like tyrosine kinase 2,2938
FGFR1_HUMAN,HBGFR,2934
FGFR1_HUMAN,N-sam,2940
FGFR2_HUMAN,BEK,2071
FGFR2_HUMAN,CD antigen CD332,2077
FGFR2_HUMAN,FGFR2,2070
FGFR2_HUMAN,FGFR-2,2074
FGFR2_HUMAN,Keratinocyte growth factor receptor,2076
FGFR2_HUMAN,KGFR,2072
FGFR2_HUMAN,KSAM,2073
FGFR2_HUMAN,K-sam,2075
FGFR3_HUMAN,CD antigen CD333,1008
FGFR3_HUMAN,FGFR3,1005
FGFR3_HUMAN,FGFR-3,1007
FGFR3_HUMAN,JTK4,1006
FGFR4_HUMAN,CD antigen CD334,2825
FGFR4_HUMAN,FGFR4,2821
FGFR4_HUMAN,FGFR-4,2824
FGFR4_HUMAN,JTK2,2822
FGFR4_HUMAN,TKF,2823
FGR_HUMAN,FGR,521
FGR_HUMAN,Gardner-Rasheed feline sarcoma viral,523
FGR_HUMAN,p55-Fgr,526
FGR_HUMAN,p58c-Fgr,528
FGR_HUMAN,p58-Fgr,527
FGR_HUMAN,Proto-oncogene c-Fgr,525
FGR_HUMAN,SRC2,522
FGR_HUMAN,v-fgr oncogene homolog,524
FLT3_HUMAN,CD antigen CD135,1162
FLT3_HUMAN,CD135,1152
FLT3_HUMAN,Fetal liver kinase-2,1156
FLT3_HUMAN,FL cytokine receptor,1155
FLT3_HUMAN,FLK2,1153
FLT3_HUMAN,FLK-2,1157
FLT3_HUMAN,FLT3,1151
FLT3_HUMAN,FLT-3,1159
FLT3_HUMAN,Fms-like tyrosine kinase 3,1158
FLT3_HUMAN,Stem cell tyrosine kinase 1,1160
FRK_HUMAN,FRK,1702
FRK_HUMAN,FYN-related kinase,1705
FRK_HUMAN,Nuclear tyrosine protein kinase RAK,1706
FRK_HUMAN,Protein-tyrosine kinase 5,1707
FRK_HUMAN,PTK5,1703
FRK_HUMAN,RAK,1704
FYN_HUMAN,FYN,1943
FYN_HUMAN,Fyn,4073
FYN_HUMAN,p59-Fyn,1948
FYN_HUMAN,Proto-oncogene c-Fyn,1945
FYN_HUMAN,Proto-oncogene Syn,1944
FYN_HUMAN,Src-like kinase,1946
FYV1_HUMAN,PIKFYVE,4093
GAK_HUMAN,GAK,2137
GP_NYV,Gc,70
GP_NYV,Glycoprotein G1; Glycoprotein C,69
GP_NYV,Glycoprotein G2],71
GP_NYV,Gn,68
GP_NYV,GP,66
GP_NYV,M polyprotein [Cleaved into: Glycoprotein N,67
GRK4_HUMAN,G protein-coupled receptor kinase GRK4,532
GRK4_HUMAN,GPRK2L,530
GRK4_HUMAN,GPRK4,531
GRK4_HUMAN,GRK4,529
GRK4_HUMAN,ITI1,533
GRK5_HUMAN,G protein-coupled receptor kinase GRK5,1388
GRK5_HUMAN,GPRK5,1387
GRK5_HUMAN,GRK5,1386
GRK6_HUMAN,G protein-coupled receptor kinase GRK6,1145
GRK6_HUMAN,GPRK6,1144
GRK6_HUMAN,GRK6,1143
GRK7_HUMAN,G protein-coupled receptor kinase 7,2141
GRK7_HUMAN,G protein-coupled receptor kinase GRK7,2142
GRK7_HUMAN,GPRK7,2140
GRK7_HUMAN,GRK7,2139
GSK3A_HUMAN,GSK-3 alpha,456
GSK3A_HUMAN,GSK3A,455
GSK3A_HUMAN,Serine/threonine-protein kinase GSK3A,457
GSK3B_HUMAN,GSK3 beta,4012
GSK3B_HUMAN,GSK-3 beta,2970
GSK3B_HUMAN,GSK3B,2969
GSK3B_HUMAN,GSK3B iso2,4205
GSK3B_HUMAN,Serine/threonine-protein kinase GSK3B,2971
GUC2C_HUMAN,GC-C,1772
GUC2C_HUMAN,Guanylyl cyclase C,1771
GUC2C_HUMAN,GUC2C,1767
GUC2C_HUMAN,GUCY2C,1766
GUC2C_HUMAN,hSTAR,1770
GUC2C_HUMAN,Intestinal guanylate cyclase,1773
GUC2C_HUMAN,STA receptor,1769
GUC2C_HUMAN,STAR,1768
GUC2D_HUMAN,CORD6,761
GUC2D_HUMAN,Guanylate cyclase 2D  retinal,767
GUC2D_HUMAN,GUC1A4,762
GUC2D_HUMAN,GUC2D,763
GUC2D_HUMAN,GUCY2D,760
GUC2D_HUMAN,RETGC,764
GUC2D_HUMAN,RETGC1,765
GUC2D_HUMAN,RETGC-1,766
GUC2D_HUMAN,Rod outer segment membrane guanylate cyclase,768
GUC2D_HUMAN,ROS-GC,769
GUC2F_HUMAN,GC-F,2844
GUC2F_HUMAN,Guanylate cyclase 2F  retinal,2842
GUC2F_HUMAN,Guanylate cyclase F,2843
GUC2F_HUMAN,GUC2F,2839
GUC2F_HUMAN,GUCY2F,2838
GUC2F_HUMAN,RETGC2,2840
GUC2F_HUMAN,RETGC-2,2841
GUC2F_HUMAN,Rod outer segment membrane guanylate cyclase 2,2845
GUC2F_HUMAN,ROS-GC2,2846
GWL_HUMAN,GW,2176
GWL_HUMAN,GWL,2177
GWL_HUMAN,hGWL,2179
GWL_HUMAN,MASTL,2175
GWL_HUMAN,MAST-L,2181
GWL_HUMAN,Microtubule-associated serine/threonine-protein kinase-like,2180
GWL_HUMAN,THC2,2178
HASP_HUMAN,Germ cell-specific gene 2 protein,599
HASP_HUMAN,GSG2,598
HASP_HUMAN,Haploid germ cell-specific nuclear protein kinase,601
HASP_HUMAN,HASPIN,597
HASP_HUMAN,Haspin,4217
HASP_HUMAN,H-haspin,600
HCK_HUMAN,HCK,3113
HCK_HUMAN,Hck,4071
HCK_HUMAN,Hematopoietic cell kinase,3114
HCK_HUMAN,Hemopoietic cell kinase,3115
HCK_HUMAN,p59Hck,3117
HCK_HUMAN,p59-HCK/p60-HCK,3116
HCK_HUMAN,p61Hck,3118
HIPK1_HUMAN,HIPK1,1295
HIPK1_HUMAN,KIAA0630,1296
HIPK1_HUMAN,MYAK,1297
HIPK1_HUMAN,NBAK2,1298
HIPK1_HUMAN,Nuclear body-associated kinase 2,1299
HIPK2_HUMAN,hHIPk2,739
HIPK2_HUMAN,HIPK2,738
HIPK3_HUMAN,Androgen receptor-interacting nuclear protein kinase,2696
HIPK3_HUMAN,ANPK,2697
HIPK3_HUMAN,DYRK6,2693
HIPK3_HUMAN,Fas-interacting serine/threonine-protein kinase,2698
HIPK3_HUMAN,FIST,2699
HIPK3_HUMAN,FIST3,2694
HIPK3_HUMAN,HIPK3,2692
HIPK3_HUMAN,Homolog of protein kinase YAK1,2700
HIPK3_HUMAN,PKY,2695
HIPK4_HUMAN,HIPK4,1994
HUNK_HUMAN,B19,2032
HUNK_HUMAN,HUNK,2030
HUNK_HUMAN,MAKV,2031
HUNK_HUMAN,Serine/threonine-protein kinase MAK-V,2033
ICK_HUMAN,hICK,1960
ICK_HUMAN,ICK,1957
ICK_HUMAN,Intestinal cell kinase,1959
ICK_HUMAN,KIAA0936,1958
ICK_HUMAN,Laryngeal cancer kinase 2,1961
ICK_HUMAN,LCK2,1962
ICK_HUMAN,MAK-related kinase,1963
IGF1R_HUMAN,CD antigen CD221 [Cleaved into: Insulin-like growth factor 1 receptor alpha chain; Insulin-like growth factor 1 receptor beta chain],2170
IGF1R_HUMAN,IGF1R,2167
IGF1R_HUMAN,IGF-1R,4035
IGF1R_HUMAN,IGF-I receptor,2169
IGF1R_HUMAN,Insulin-like growth factor I receptor,2168
IKKA_HUMAN,CHUK,1611
IKKA_HUMAN,Conserved helix-loop-helix ubiquitous kinase,1619
IKKA_HUMAN,IkappaB kinase,1618
IKKA_HUMAN,I-kappa-B kinase 1,1620
IKKA_HUMAN,I-kappa-B kinase alpha,1614
IKKA_HUMAN,IkBKA,1617
IKKA_HUMAN,IKK1,1621
IKKA_HUMAN,IKKA,1612
IKKA_HUMAN,IKK-A,1615
IKKA_HUMAN,IKK-alpha,1616
IKKA_HUMAN,NFKBIKA,1623
IKKA_HUMAN,Nuclear factor NF-kappa-B inhibitor kinase alpha,1622
IKKA_HUMAN,TCF16,1613
IKKA_HUMAN,TCF-16,1625
IKKA_HUMAN,Transcription factor 16,1624
IKKB_HUMAN,I-kappa-B kinase 2,2748
IKKB_HUMAN,I-kappa-B-kinase beta,2744
IKKB_HUMAN,IKBKB,2742
IKKB_HUMAN,IkBKB,2747
IKKB_HUMAN,IKK beta,4023
IKKB_HUMAN,IKK2,2749
IKKB_HUMAN,IKKB,2743
IKKB_HUMAN,IKK-B,2745
IKKB_HUMAN,IKK-beta,2746
IKKB_HUMAN,NFKBIKB,2751
IKKB_HUMAN,Nuclear factor NF-kappa-B inhibitor kinase beta,2750
IKKE_HUMAN,I-kappa-B kinase epsilon,2851
IKKE_HUMAN,IKBKE,2847
IKKE_HUMAN,IkBKE,2854
IKKE_HUMAN,IKK epsilon,4013
IKKE_HUMAN,IKKE,2848
IKKE_HUMAN,IKK-E,2852
IKKE_HUMAN,IKK-epsilon,2853
IKKE_HUMAN,IKKI,2849
IKKE_HUMAN,IKK-i,2856
IKKE_HUMAN,Inducible I kappa-B kinase,2855
IKKE_HUMAN,KIAA0151,2850
ILK_HUMAN,59 kDa serine/threonine-protein kinase,1572
ILK_HUMAN,ILK,1569
ILK_HUMAN,ILK1,1570
ILK_HUMAN,ILK-1,1573
ILK_HUMAN,ILK2,1571
ILK_HUMAN,ILK-2,1574
ILK_HUMAN,p59ILK,1575
INSR_HUMAN,CD antigen CD220 [Cleaved into: Insulin receptor subunit alpha; Insulin receptor subunit beta],2362
INSR_HUMAN,INSR,2360
INSR_HUMAN,IR,2361
INSRR_HUMAN,INSRR,2298
INSRR_HUMAN,IRR,2299
INSRR_HUMAN,IR-related receptor [Cleaved into: Insulin receptor-related protein alpha chain; Insulin receptor-related protein beta chain],2300
IRAK1_HUMAN,IRAK,1062
IRAK1_HUMAN,IRAK1,1061
IRAK1_HUMAN,IRAK-1,1063
IRAK2_HUMAN,IRAK2,1049
IRAK2_HUMAN,IRAK-2,1050
IRAK3_HUMAN,IL-1 receptor-associated kinase M,2281
IRAK3_HUMAN,IRAK3,2279
IRAK3_HUMAN,IRAK-3,2280
IRAK3_HUMAN,IRAK-M,2282
IRAK4_HUMAN,IRAK4,2895
IRAK4_HUMAN,IRAK-4,2896
IRAK4_HUMAN,Renal carcinoma antigen NY-REN-64,2897
ITK_HUMAN,EMT,2989
ITK_HUMAN,IL-2-inducible T-cell kinase,2992
ITK_HUMAN,Interleukin-2-inducible T-cell kinase,2991
ITK_HUMAN,ITK,2988
ITK_HUMAN,Kinase EMT,2993
ITK_HUMAN,LYK,2990
ITK_HUMAN,T-cell-specific kinase,2994
ITK_HUMAN,Tyrosine-protein kinase Lyk,2995
JAK1_HUMAN,JAK1,2977
JAK1_HUMAN,JAK-1,2981
JAK1_HUMAN,JAK1A,2978
JAK1_HUMAN,JAK1B,2979
JAK1_HUMAN,Janus kinase 1,2980
JAK2_HUMAN,JAK2,1751
JAK2_HUMAN,JAK-2,1753
JAK2_HUMAN,Janus kinase 2,1752
JAK3_HUMAN,JAK3,3044
JAK3_HUMAN,JAK-3,3046
JAK3_HUMAN,Janus kinase 3,3045
JAK3_HUMAN,Leukocyte janus kinase,3047
JAK3_HUMAN,L-JAK,3048
KALRN_HUMAN,DUET,243
