Gene.symbol,logFC,AveExpr,t,P.Value,adj.P.Val,B
CNNM1,-0.34380948,-0.018773467,-2.695222854,0.008650718,0.018894005,-3.67467262
CNNM2,0.0453899,0.03962607,0.500053988,0.618477835,0.692771246,-7.042335608
CNNM3,0.264957591,-0.028645701,1.504404541,0.136610211,0.198576133,-6.044962284
CNNM4,-0.535510668,0.010021808,-3.061217687,0.003043894,0.007631543,-2.718609729
CNOT1,1.715963351,0.036553253,6.522804974,6.79E-09,9.90E-08,9.831495811
CNOT10,0.391084136,-0.055285428,1.667576252,0.09950401,0.152383089,-5.792701612
CNOT11,0.426784333,-0.083573748,2.107177948,0.038391623,0.06803575,-4.9950054
CNOT2,-0.121782631,0.053341271,-1.131141435,0.261542349,0.343401828,-6.529078105
CNOT3,0.065978346,0.158474909,0.409786909,0.683111799,0.748123572,-7.083582714
CNOT4,0.189829488,0.073819503,0.974472508,0.332904794,0.419453244,-6.692803146
CNOT6,0.506168682,-0.0192524,1.748521776,0.084400235,0.132438219,-5.658610967
CNOT6L,1.303111843,0.074315064,4.103546665,0.00010108,0.000398882,0.489233365
CNOT7,2.973111006,0.374574218,11.20574643,8.82E-18,1.17E-15,30.05302604
CNOT8,1.038836219,0.031881217,3.31508451,0.001404515,0.003912039,-1.999997794
CNOT9,-0.389735067,0.131561115,-2.011056534,0.047855959,0.081996088,-5.183787694
CNP,0.222854283,0.235701845,0.810056899,0.420429546,0.507296098,-6.839015555
CNPPD1,-0.116159573,-0.044579172,-0.814809693,0.417720094,0.50460224,-6.835159932
CNPY1,-0.198155259,0.104372317,-1.510896416,0.134950072,0.196702233,-6.035391286
CNPY2,-0.236790644,0.010962792,-1.942335773,0.055791025,0.093336241,-5.313895658
CNPY3,-0.384438436,0.07778704,-1.413386578,0.161613457,0.228885445,-6.175048866
CNPY4,0.171422736,0.280537612,0.78941492,0.43231858,0.518460315,-6.855503692
CNR1,2.365278691,0.342174635,6.0476014,5.09E-08,5.65E-07,7.856641951
CNR2,-1.194527346,0.00039695,-7.743312216,3.36E-11,9.47E-10,15.06227266
CNRIP1,3.147661451,-0.334792109,8.80220107,3.12E-13,1.52E-11,19.68349892
CNST,1.826477408,0.095764391,6.466294902,8.65E-09,1.22E-07,9.594297951
CNTD1,-0.859601928,-0.019684956,-5.515693554,4.57E-07,3.74E-06,5.709805638
CNTD2,-1.345511642,-0.069328642,-5.794532194,1.46E-07,1.40E-06,6.825752209
CNTF,-0.844604835,-0.021170415,-5.739619668,1.83E-07,1.69E-06,6.604250765
CNTFR,-0.291238668,-0.028072951,-1.953026355,0.054487621,0.091529936,-5.293923616
CNTFR-AS1,-0.306807753,0.044417092,-2.126844949,0.036668918,0.065400114,-4.955412127
CNTLN,0.475105742,0.092178265,3.35219562,0.001250352,0.003537078,-1.891339342
CNTN1,2.605729132,0.437082584,4.307237147,4.87E-05,0.000213191,1.188515879
CNTN2,-0.329308272,0.106847907,-1.857772824,0.067063612,0.109253704,-5.46836501
CNTN3,2.519928271,0.251095745,4.134143672,9.07E-05,0.000364216,0.592922679
CNTN4,3.143328735,0.498976697,7.520293018,8.94E-11,2.25E-09,14.09489134
CNTN5,-0.168104268,0.054976107,-1.312755011,0.193204778,0.265684966,-6.309896041
CNTN6,0.425145105,0.093269584,3.143559631,0.002378631,0.006163194,-2.490330109
CNTNAP1,-0.131813957,0.019714839,-0.928754237,0.355948655,0.443092418,-6.736105587
CNTNAP2,0.286746897,0.29613835,0.711080604,0.479204889,0.56332391,-6.914260556
CNTNAP3,-0.143213061,0.045771685,-1.54649,0.126128785,0.185757405,-5.982226836
CNTNAP3B///CNTNAP3,0.241115101,0.047679006,1.452825822,0.150377048,0.215179882,-6.119622896
CNTNAP3B///CNTNAP3P2///CNTNAP3,0.715561818,0.1951606,2.58052766,0.011786766,0.02462058,-3.953756083
CNTNAP3P2,-0.038437593,0.024143057,-0.281056317,0.779428812,0.829924176,-7.128297285
CNTNAP4,0.048306475,0.057410859,0.531873137,0.596360863,0.672614012,-7.025857485
CNTNAP5,-0.647894213,0.008931896,-6.00033861,6.20E-08,6.66E-07,7.66291117
CNTRL,1.142148312,0.200643849,4.877424463,5.74E-06,3.33E-05,3.24973358
CNTROB,0.293653395,0.180926216,2.063771745,0.04244362,0.074029801,-5.081230395
COA1,0.523766952,0.271636001,2.469384254,0.015772286,0.031746012,-4.214459651
COA3,-0.431120167,-0.009884018,-3.61290443,0.00054042,0.001701865,-1.103251924
COA4,0.667809933,-0.052719915,2.375820472,0.020022969,0.039011871,-4.426340322
COA5,0.131412709,-0.11742943,0.358417886,0.721021489,0.780904543,-7.103417365
COA6,0.304359833,-0.04666352,0.836777485,0.405333746,0.492585243,-6.817051085
COA7,0.155160179,0.048538378,0.70027847,0.485885648,0.569815547,-6.921888311
COASY,-0.258442121,-0.028804823,-0.98224256,0.329088218,0.415752418,-6.685241887
COBL,2.195853999,0.230878052,7.404263508,1.49E-10,3.57E-09,13.59311585
COBLL1,2.896549698,0.339982586,6.805621387,2.01E-09,3.45E-08,11.02676801
COCH,1.034000654,0.128057529,4.535286425,2.10E-05,0.000103073,1.995477688
COG1,0.11086321,0.051714173,0.879823877,0.381720513,0.469174817,-6.780196095
COG2,-0.289210947,0.070093165,-2.263667555,0.026439678,0.04957105,-4.670994118
COG3,0.529145606,0.203650927,2.766849923,0.007099535,0.015913926,-3.495311504
COG4,0.822239228,0.123352979,4.434814119,3.05E-05,0.000141895,1.636936551
COG5,0.709677853,0.108702406,3.173684643,0.002171178,0.005686673,-2.405647982
COG6,-0.039116314,0.027580612,-0.484388641,0.629499206,0.702178699,-7.050077345
COG7,0.433479532,0.09934727,1.797534316,0.076211653,0.121624625,-5.574570889
COG8,-0.031007044,0.15035833,-0.178162961,0.859067707,0.892533377,-7.152075816
COG8///PDF,0.438511211,-0.008048134,1.37505378,0.173143583,0.242387926,-6.227532327
COIL,-0.358083859,0.023406109,-2.469026329,0.015786872,0.031769615,-4.215283502
COL10A1,-0.379808472,1.196596984,-0.420426872,0.675356682,0.741237816,-7.079144194
COL11A1,1.743075497,1.215563085,2.010408349,0.047926032,0.082084503,-5.185033918
COL11A2,-0.799059638,0.056406152,-4.599896192,1.65E-05,8.37E-05,2.228466545
COL12A1,-0.387644603,0.194160172,-1.484623747,0.14176787,0.204759431,-6.073885682
COL13A1,-1.589044084,0.16115405,-2.895217201,0.004940692,0.011625066,-3.16432179
COL14A1,3.735026562,0.497696075,4.973764391,3.95E-06,2.41E-05,3.611605207
COL15A1,-0.716899874,0.742237588,-1.202775463,0.232786467,0.311086605,-6.446368503
COL16A1,1.777240601,0.156324734,3.740709532,0.000353375,0.001177087,-0.70167999
COL17A1,-0.306912308,0.021938672,-2.342647445,0.02175891,0.041930859,-4.499771922
COL18A1,0.640385962,0.339708754,1.810399845,0.074175177,0.118880191,-5.55215717
COL18A1-AS1,-0.264168877,0.052822816,-1.869838252,0.065346686,0.106903387,-5.446708126
COL19A1,-0.227978691,0.058877995,-1.942316434,0.055793407,0.093336241,-5.313931697
COL1A1,2.160006823,0.550340059,3.299651103,0.001473747,0.004083309,-2.044919959
COL1A2,1.939514054,-0.168895883,3.296411314,0.001488682,0.004116171,-2.054330132
COL20A1,-0.228143475,0.088893394,-1.445493643,0.152418757,0.217750881,-6.130036463
COL21A1,2.21928389,0.681348401,3.896133607,0.000208392,0.000748939,-0.2004958
COL22A1,-0.63524101,0.160711703,-1.97530965,0.051853924,0.087770112,-5.251975856
COL23A1,-1.393130716,0.135509711,-4.765248289,8.83E-06,4.87E-05,2.833052936
COL24A1,0.13551647,0.422124626,0.347029883,0.729525282,0.787963899,-7.107456557
COL25A1,-0.34815622,0.109375359,-1.75303404,0.083617202,0.131422962,-5.650963384
COL26A1,0.113995446,0.145883601,0.607915862,0.545050562,0.624865575,-6.982395338
COL27A1,0.420284542,0.078045059,2.710077583,0.008305662,0.018255204,-3.637792673
COL28A1,-0.524611112,0.083695764,-2.476918453,0.015468041,0.031226978,-4.197094278
COL2A1,-0.390296001,0.11110116,-1.192565846,0.236739155,0.315780105,-6.458455716
COL3A1,-0.058470012,0.000203792,-0.53730114,0.59262491,0.66921019,-7.022945773
COL4A1,-0.894191766,0.462372139,-2.053073881,0.043497182,0.075576736,-5.102235204
COL4A2,-0.408843749,0.672219697,-0.949982536,0.345123914,0.432007576,-6.71625165
COL4A3,0.366984619,0.589118411,0.888729895,0.376944669,0.464383628,-6.772344868
COL4A3BP,1.618677593,0.149406238,5.172547348,1.81E-06,1.23E-05,4.369389877
COL4A4,0.126628301,0.255699894,0.420266485,0.675473325,0.741292609,-7.079211941
COL4A5,3.087283274,0.137833639,6.02210615,5.66E-08,6.17E-07,7.752070607
COL4A6,2.48229326,0.366835783,7.02553046,7.77E-10,1.52E-08,11.96447972
COL5A1,0.286579794,0.903167874,0.490030644,0.625519891,0.698722038,-7.047317305
COL5A2,1.570497812,0.788845379,2.031226737,0.045718903,0.078869633,-5.14482755
COL5A3,-0.630497872,0.185644818,-1.764739801,0.081613784,0.128802549,-5.631039261
COL6A1,0.882421632,0.374923443,3.41780056,0.001016071,0.002959124,-1.697067992
COL6A2,2.732275636,0.569198209,4.214095967,6.82E-05,0.000284611,0.866150064
COL6A3,1.027488681,-0.140761126,1.840759024,0.069548914,0.112543497,-5.49868641
COL6A5,-0.124720681,0.088671068,-0.776154454,0.440059792,0.525814305,-6.86587486
COL6A6,2.805867337,0.701565768,4.66012692,1.32E-05,6.87E-05,2.447328633
COL7A1,-0.045862246,0.130833601,-0.174757214,0.861733823,0.894626578,-7.152680885
COL8A1,0.669110626,0.369856377,2.082052915,0.040694141,0.071438182,-5.04511048
COL8A2,0.524328898,0.375964544,0.87261685,0.385612861,0.472990913,-6.786492833
COL9A1,-1.641915767,0.379801506,-3.287737486,0.001529369,0.004209081,-2.079489723
COL9A2,-1.329695793,0.157941404,-6.240532963,2.26E-08,2.80E-07,8.652771479
COL9A3,0.480579539,0.181926171,1.226436072,0.223810231,0.300937137,-6.417975577
COLCA1,-0.185311334,0.058708699,-0.972535376,0.333860815,0.420419425,-6.694679105
COLCA2,0.809200159,0.198545048,2.999977474,0.003646765,0.008940287,-2.885321378
COLEC10,-0.480484457,0.022755729,-2.822081736,0.00608213,0.013911581,-3.354386771
COLEC11,0.444493941,0.618681861,0.628514075,0.531546322,0.612720105,-6.969633649
COLEC12,3.430075657,0.239352244,5.970356228,7.02E-08,7.41E-07,7.540290895
COLGALT1,0.270951794,0.122773152,1.039582045,0.301820913,0.387022643,-6.627635726
COLGALT2,1.142836711,0.245496468,4.829529534,6.91E-06,3.92E-05,3.071200123
COLQ,0.21574679,0.03572711,1.434470335,0.155528697,0.221425113,-6.145598521
COMMD1,1.45061382,-0.001020785,4.658374094,1.33E-05,6.91E-05,2.440936985
COMMD10,-0.808495352,0.069730932,-5.789947849,1.49E-07,1.42E-06,6.807229136
COMMD2,1.323653769,0.095144768,3.692635326,0.000415028,0.001351455,-0.853871514
COMMD3,1.045069476,-0.054013123,3.598175773,0.000567216,0.001776979,-1.148900769
COMMD3-BMI1///BMI1,1.496865014,-0.166281218,3.849480324,0.000244506,0.000857507,-0.352380502
COMMD4,-0.335326399,0.151225854,-2.049494469,0.043854689,0.076126478,-5.109241428
COMMD5,-0.173015771,0.184705705,-0.739299187,0.4619963,0.546530014,-6.89379108
COMMD6,-0.648312494,-0.039236251,-4.557555119,1.94E-05,9.60E-05,2.075569385
COMMD7,0.435784346,-0.023115743,1.43457625,0.155498583,0.221397824,-6.145449532
COMMD8,1.392248847,0.08311022,3.608900235,0.000547583,0.001722271,-1.115675249
COMMD9,0.309054505,-0.244002213,1.25456341,0.213471066,0.289246472,-6.383531342
COMP,-1.021306115,1.548661523,-1.079319474,0.283849245,0.367522087,-6.585851095
COMT,-0.275179931,0.170974424,-1.377686309,0.172332203,0.241510714,-6.223971856
COMTD1,0.002818033,0.013045652,0.014308377,0.988621346,0.991138804,-7.16795499
COPA,-0.298120617,0.089759071,-1.530897047,0.129935214,0.190517346,-6.005660519
COPB1,1.047250048,0.117910012,4.12648938,9.32E-05,0.00037297,0.566937556
COPB2,-0.188699895,0.024431935,-2.090648277,0.039893352,0.070287835,-5.028029594
COPE,-0.244160367,0.200214338,-1.374280163,0.173382574,0.242630782,-6.228577405
COPG1,-0.006000749,0.071774983,-0.026148044,0.979207601,0.98394556,-7.167713766
COPG2,-0.638135928,0.039897102,-4.702237176,1.12E-05,5.99E-05,2.601280741
COPG2IT1,0.803413641,0.002125365,3.061988625,0.003036932,0.007617527,-2.716494254
COPRS,1.051974338,0.106248057,4.456185425,2.82E-05,0.000133025,1.712810359
COPS2,0.81987814,-0.019953019,2.086671313,0.040262156,0.070808499,-5.035940498
COPS3,0.997616236,-0.018769247,2.946561415,0.004261165,0.010219896,-3.028564362
COPS4,2.112203055,0.085455375,4.817260078,7.24E-06,4.09E-05,3.025613706
COPS5,1.009723111,-0.312442027,1.900887867,0.06109751,0.100910345,-5.390388485
COPS6,1.026651728,-0.085458948,2.56620102,0.012243504,0.025431193,-3.9879041
COPS7A,-0.098485784,-0.16288776,-0.334323395,0.739053792,0.796088725,-7.111809949
COPS7B,0.625515737,0.056316265,3.09952939,0.002715323,0.006897256,-2.612980497
COPS8,1.56881584,0.098572496,4.913995023,4.99E-06,2.95E-05,3.386671243
COPS9,-0.179646092,0.03425622,-1.524206422,0.131596108,0.19253339,-6.015647011
COPZ1,1.871725756,-0.03579097,5.39886485,7.33E-07,5.65E-06,5.249123065
COPZ2,0.596106002,0.556711383,1.63725321,0.105700305,0.160183215,-5.841413839
COQ10A,0.839664492,0.036169864,3.90735152,0.000200503,0.000725279,-0.163792821
COQ10B,-0.153654933,0.078685883,-0.479123154,0.633222888,0.705128829,-7.05262454
COQ2,-0.82893998,0.031750275,-4.951392303,4.31E-06,2.60E-05,3.527248426
COQ3,-0.093741225,-0.005254225,-0.552258022,0.582387526,0.659493106,-7.014770757
COQ4,-0.609905556,-0.062612862,-2.394888851,0.019081904,0.037401341,-4.383728238
COQ5,0.869355887,-0.148303302,2.309170795,0.023644868,0.04503408,-4.572969495
COQ6,0.387981728,0.007941761,2.465454449,0.015933099,0.032026178,-4.223499487
COQ7,-0.172576491,0.010652259,-1.013457548,0.314048275,0.399957973,-6.654276126
COQ8A,-0.005773541,0.053441421,-0.048872881,0.96114845,0.970847753,-7.166855209
COQ8B,0.032872754,0.03237932,0.26625958,0.790758309,0.838412081,-7.132371739
COQ9,0.658151738,0.07337486,4.345011293,4.24E-05,0.000189087,1.320472722
CORIN,-0.472924251,0.711958097,-0.711023943,0.479239798,0.563329854,-6.914300867
CORO1A,0.678992138,0.141240417,1.800737089,0.075700389,0.120947537,-5.569004883
CORO1B,-0.006148489,0.032257474,-0.029690698,0.976391342,0.98178162,-7.167614144
CORO1C,2.028898306,0.330289629,3.710891696,0.000390496,0.001280581,-0.796236477
CORO2A,-0.949542612,0.064599365,-3.843503776,0.000249543,0.000872283,-0.371749101
CORO2B,1.727270389,0.078302486,10.12841538,9.20E-16,8.02E-14,25.45144247
CORO6,0.227597091,0.132660673,0.921037189,0.359937277,0.447024717,-6.743214332
CORO7,0.150570951,0.084136398,0.865594181,0.389429337,0.476803642,-6.792579666
CORT,-0.670561737,-0.009670896,-4.327613011,4.52E-05,0.000200098,1.259608839
COTL1,2.457084166,0.375769727,5.04088555,3.04E-06,1.92E-05,3.865840953
COX1,0.951118083,-0.119398601,3.30341947,0.001456553,0.004038422,-2.033965797
COX10,-0.636963731,-0.031328645,-5.276672741,1.20E-06,8.59E-06,4.771990648
COX10-AS1,-0.465119811,0.028803119,-2.399807805,0.018845632,0.037003515,-4.372688359
COX10-AS1///LOC100506974,0.461839161,0.078576762,2.63044274,0.010313339,0.021945102,-3.833540498
COX11,0.271454396,0.153243053,1.219577877,0.226385688,0.303870535,-6.426260209
COX14,0.784361055,-0.061262943,3.390286723,0.001108778,0.003194368,-1.778880442
COX15,0.855836063,0.103111476,6.260059161,2.08E-08,2.60E-07,8.733798582
COX16,0.615560769,-0.040618779,1.97788159,0.05155705,0.087360776,-5.247106599
COX17,0.277074601,0.038142247,1.887574718,0.062889975,0.103471145,-5.414640057
COX18,-0.21172196,-0.001754156,-1.569267277,0.120728366,0.179026027,-5.947595841
COX19,0.378279447,0.0955832,1.630684565,0.107082878,0.161936071,-5.851856293
COX2,1.149129824,-0.104430867,3.664441197,0.000455816,0.001467712,-0.942491439
COX20,2.140228094,0.214751335,8.195114022,4.57E-12,1.65E-10,17.03058503
COX4I1,-0.316837707,0.046396445,-2.48750043,0.015049615,0.030456966,-4.172628258
COX4I2,-0.336231894,0.021044255,-2.579062939,0.011832744,0.024704747,-3.957254614
COX5A,-0.483637511,-0.017880278,-2.321660708,0.022924944,0.043899964,-4.545766773
COX5B,-0.809094753,-0.063487752,-3.714365477,0.000385988,0.001269846,-0.785247526
COX6A1,-0.340386109,0.007486805,-2.438741262,0.01706575,0.034013637,-4.284623211
COX6A1P1,-1.529059415,0.136133539,-6.237745421,2.28E-08,2.82E-07,8.641210668
COX6A2,-0.246554832,0.074772315,-1.482770086,0.142258911,0.205335191,-6.076577595
COX6B1,0.735475606,-0.236181035,1.883039871,0.063510577,0.104352894,-5.422865435
COX6B2,-0.688336137,0.054718939,-3.453126899,0.000907741,0.002689086,-1.591316166
COX6C,0.221462227,-0.253995161,0.528797692,0.598482456,0.674522147,-7.027494204
COX7A1,0.560555063,-0.048395901,1.652468889,0.102553136,0.15619018,-5.817074685
COX7A2,0.742847588,-0.210704418,2.226034507,0.028966952,0.053519985,-4.750776416
COX7A2L,0.809857266,-0.217469611,2.288419385,0.024885276,0.047085806,-4.617883577
COX7B,1.022555911,0.135927668,3.867936531,0.000229556,0.000812961,-0.292440738
COX7B2,-0.586132695,0.00448519,-5.78987842,1.49E-07,1.42E-06,6.806948648
COX7C,1.371001657,-0.051824931,4.363169757,3.97E-05,0.000178603,1.384152069
COX8A,0.272397629,-0.157793589,0.97726577,0.331529428,0.418194563,-6.690091685
COX8C,-0.637941758,0.260794219,-1.603940631,0.112863456,0.169305708,-5.893967856
CP,-4.022540568,0.51983775,-7.071795668,6.35E-10,1.27E-08,12.16256804
CPA1,0.364329913,0.021390889,4.082063968,0.000109051,0.000425723,0.41672389
CPA2,-0.649271262,-0.032800864,-4.57247232,1.83E-05,9.16E-05,2.129345382
CPA3,0.30202096,0.125175273,0.824313843,0.412333575,0.499382453,-6.827383387
CPA4,0.246141809,0.010832105,1.380691817,0.171409416,0.240384262,-6.219899017
CPA5,-0.345590588,0.055873747,-2.786783402,0.006715616,0.015163877,-3.444712236
CPA6,-0.110415412,0.090561774,-1.114357172,0.268627803,0.351148798,-6.547748062
CPAMD8,-0.23020004,0.019087409,-0.85439327,0.395564778,0.48277283,-6.802188144
CPB1,1.087486689,0.074514805,6.978767705,9.52E-10,1.80E-08,11.76453451
CPB2,-1.215559602,0.059008229,-8.119317916,6.39E-12,2.19E-10,16.69979074
CPD,-0.621133864,0.064510977,-5.011430902,3.41E-06,2.12E-05,3.754065022
CPE,4.453965759,0.566742581,10.67816833,8.48E-17,9.06E-15,27.81205254
CPEB1,1.068252759,0.149999332,5.106550618,2.35E-06,1.54E-05,4.116192204
CPEB1-AS1,-0.556976737,0.054734459,-3.650749136,0.000476974,0.001526769,-0.985357312
CPEB2,-0.22466429,0.051986861,-1.868204863,0.065576934,0.107209023,-5.449647467
CPEB2-AS1,-0.289212648,0.041356806,-2.499324683,0.014594117,0.029643133,-4.145185344
CPEB3,-1.136166515,0.137534211,-4.171988534,7.93E-05,0.000324032,0.721845025
CPEB4,1.027653819,0.12257809,2.95927521,0.004106808,0.009895616,-2.994655196
CPED1,2.525697378,0.533735684,4.533070121,2.12E-05,0.00010386,1.987518775
CPLX1,0.019767581,0.056093821,0.096370337,0.92347941,0.942264486,-7.163381227
CPLX2,-0.380263636,0.176860222,-2.310051275,0.023593469,0.044947743,-4.571056005
CPLX3,-0.695897559,0.063836773,-4.925231786,4.77E-06,2.83E-05,3.428853038
CPM,0.962739856,0.277552588,2.428860595,0.017502613,0.03474411,-4.307087553
CPN1,-0.793419887,-0.005163782,-4.91094484,5.05E-06,2.97E-05,3.375229692
CPN2,-0.695402498,-0.001060448,-5.357572147,8.66E-07,6.52E-06,5.087334406
CPNE1,0.237234214,0.091398529,0.793949696,0.429689826,0.51585424,-6.851917332
CPNE2,0.612341391,-0.070502556,1.954935256,0.054257632,0.091213409,-5.290346996
CPNE3,0.719069243,-0.26954113,1.547505848,0.125883909,0.185436728,-5.980692443
CPNE4,-0.344874546,0.090952891,-1.946190569,0.055318024,0.092736462,-5.306705599
CPNE5,0.104293615,0.028242183,0.554097828,0.58113409,0.658319,-7.013749791
CPNE6,-0.244999518,0.212054281,-1.243658882,0.217436898,0.293736113,-6.396973831
CPNE7,-0.351738568,0.09116038,-2.108221694,0.038298465,0.067892317,-4.992912362
CPNE8,0.935146808,0.325528107,3.703967049,0.000399634,0.001308422,-0.818120651
CPNE9,-0.250098529,0.087265443,-1.483879578,0.141964843,0.204963991,-6.074966756
CPO,-0.403515417,0.0453078,-3.096152322,0.002742901,0.006956968,-2.622332394
CPOX,0.778843085,-0.151624303,2.106667302,0.038437272,0.068111214,-4.996029069
CPPED1,-0.161030526,0.079530505,-0.76137614,0.448781921,0.53376776,-6.877229381
CPQ,2.317349895,0.158436164,5.589725734,3.38E-07,2.87E-06,6.003901155
CPS1,0.638464567,0.13100017,2.082422956,0.040659382,0.071399726,-5.044376417
CPS1-IT1,-0.265545566,0.039693648,-2.981762725,0.003846394,0.009368707,-2.934395398
CPSF1,-0.06211987,0.043684408,-0.439496635,0.661545381,0.729647089,-7.070905828
CPSF2,0.259237749,0.308459269,0.907682885,0.366906895,0.454208251,-6.755378913
CPSF3,0.332508351,-0.22115274,1.073009716,0.286652485,0.370482456,-6.592587497
CPSF3L,-0.125901945,0.006715694,-0.588137226,0.558178993,0.636904903,-6.994252916
CPSF4,0.343707865,-0.019207695,1.655898618,0.101854343,0.15525486,-5.811559519
CPSF6,0.022853252,0.0082394,0.117595178,0.906697783,0.929409145,-7.161094488
CPSF7,0.19382154,0.088479936,1.417244245,0.16048664,0.227521604,-6.169691278
CPT1A,1.071639644,0.159303116,4.689050323,1.18E-05,6.25E-05,2.552988702
CPT1C,0.20703791,-0.062841188,0.776365699,0.439935838,0.525694465,-6.865710997
CPT2,0.029430554,0.051089887,0.155234743,0.877046654,0.906373997,-7.155924105
CPTP,-0.143176438,0.074527128,-0.690497772,0.491978745,0.575897366,-6.92869536
CPVL,2.620960181,0.061863913,5.406324623,7.12E-07,5.50E-06,5.278409907
CPXCR1,-0.085750277,0.070053471,-0.707365667,0.481496668,0.565414441,-6.9168968
CPXM1,3.240227227,-0.008595215,6.280872896,1.90E-08,2.41E-07,8.820256175
CPXM2,0.676093869,0.357860732,1.556005549,0.123849784,0.182943817,-5.967816978
CR1,1.624499061,0.358917342,4.52367975,2.20E-05,0.000107015,1.953821971
CR1L,-0.463934265,0.002694659,-3.959861505,0.000167228,0.000619225,0.008937496
CR1L///CR1,-1.01814296,0.026168738,-5.682007897,2.32E-07,2.07E-06,6.372751685
CR2,-0.744373289,0.079983279,-3.753922832,0.000338024,0.001132746,-0.659612346
CRABP1,-0.879606591,0.298722691,-2.34799143,0.021470532,0.04146864,-4.488002765
CRABP2,-2.644927851,-0.01254975,-6.022461204,5.65E-08,6.16E-07,7.753525838
CRACR2A,0.092850055,0.021042953,0.508761486,0.612389086,0.68705937,-7.037926569
CRACR2B,-1.116989027,0.131883682,-4.665408694,1.29E-05,6.76E-05,2.466596562
CRADD,0.035196577,0.01937382,0.229041597,0.819450088,0.861272471,-7.141647801
CRAMP1,-0.079533418,0.087814019,-0.643627135,0.521749313,0.603717532,-6.960002692
CRAT,0.407107784,0.076388093,1.387789028,0.169245322,0.237844694,-6.210247918
CRAT37,-0.124777408,0.055173125,-1.18827949,0.238412974,0.317632586,-6.463500774
CRB1,0.067706416,0.089873608,0.335590249,0.738101921,0.795179036,-7.111383175
CRB2,1.066288171,0.081459651,6.722602863,2.88E-09,4.66E-08,10.67457107
CRB3,-0.80794119,0.003337266,-4.109801689,9.89E-05,0.000391329,0.510391128
CRBN,1.454229592,-0.018655175,7.19109274,3.78E-10,8.02E-09,12.67452183
CRCP,-0.101019796,0.029646631,-0.679121897,0.499117867,0.582776881,-6.936493657
CRCT1,-0.939902938,-0.022693944,-5.709969784,2.07E-07,1.87E-06,6.484994394
CREB1,0.949557467,0.200393966,3.871381428,0.000226864,0.000804781,-0.281231559
CREB3,0.074039677,0.024817662,0.27964062,0.780510754,0.830797541,-7.128696625
CREB3L1,-0.257824613,0.083632012,-1.526938061,0.130915985,0.191728643,-6.011574707
CREB3L2,2.443914562,0.131045999,6.788204152,2.17E-09,3.68E-08,10.9527908
CREB3L3,-0.397089127,0.032733357,-3.149624667,0.002335432,0.006070374,-2.473330988
CREB3L4,-0.248952821,-0.00558061,-0.927815205,0.356432478,0.443514732,-6.736973698
CREB5,0.090576214,0.15721961,0.445546518,0.657187891,0.725813724,-7.068216243
CREBBP,-0.069470142,0.116120431,-0.403082531,0.688016038,0.752530241,-7.086321311
CREBL2,2.63406698,0.201595992,6.077274157,4.49E-08,5.06E-07,7.978539773
CREBRF,2.101986994,0.095088052,7.055536988,6.82E-10,1.35E-08,12.0929251
CREBZF,1.796990769,0.128333018,4.692543181,1.16E-05,6.18E-05,2.565772782
CREG1,1.074651966,-0.373820859,2.645325308,0.009907564,0.021189219,-3.797325951
CREG2,0.20003873,0.347154976,0.942499303,0.348915092,0.435771261,-6.723300425
CRELD1,0.032360624,-0.027178033,0.134661008,0.893234893,0.919255862,-7.158926921
CRELD2,0.968840405,0.288939036,2.861041776,0.00544697,0.012634354,-3.253624306
CREM,0.472944142,0.205580337,1.306593492,0.195279879,0.268040904,-6.317843956
CRH,-0.368932981,0.059785496,-2.601945394,0.011132662,0.023426031,-3.90240928
CRHBP,-0.619520289,-0.026601359,-4.341069145,4.31E-05,0.000191428,1.306669166
CRHR1,-0.0940687,0.090771562,-0.569625269,0.570607067,0.648499367,-7.004998986
CRHR2,-0.662936298,0.029952176,-3.762612725,0.000328277,0.001104581,-0.631890586
CRIM1,3.599511684,0.141901539,7.912210669,1.59E-11,4.96E-10,15.7969948
CRIP1,1.662107226,-0.185138032,2.802670787,0.006423356,0.014580998,-3.404171975
CRIP2,0.027703475,-0.077874909,0.102468916,0.918653612,0.938681137,-7.162770611
CRIP3,-0.447026724,0.052574468,-2.680029321,0.009017114,0.019584391,-3.712220662
CRIPAK,-0.044943794,-0.006215665,-0.441755519,0.659917018,0.728104074,-7.069905879
CRIPT,1.867784428,0.143105089,7.238673245,3.07E-10,6.68E-09,12.87915457
CRISP1,-0.04386763,0.175344857,-0.282915446,0.77800864,0.828809146,-7.127769804
CRISP2,0.902565585,0.105414333,4.89345022,5.40E-06,3.16E-05,3.309676454
CRISP3,2.224549779,0.777759547,3.098402607,0.002724496,0.006917393,-2.616101702
CRISPLD1,3.485167493,0.004056974,4.480232215,2.58E-05,0.000122926,1.798437016
CRISPLD2,0.543877237,0.658871277,0.956537214,0.341825254,0.428481919,-6.710032804
CRK,0.678041785,0.037418027,2.147138582,0.034962113,0.062758956,-4.914215405
CRKL,-0.723115759,0.004046277,-6.050789303,5.02E-08,5.58E-07,7.869728233
CRLF1,-0.538825312,0.072189802,-3.096600279,0.002739228,0.006950032,-2.621092349
CRLF2,-0.736351828,-0.002575668,-4.637885432,1.43E-05,7.39E-05,2.366324381
CRLF3,0.731675586,-0.055282362,2.203793078,0.030558267,0.055975208,-4.797376737
CRLS1,3.67325972,0.295123047,14.3270741,2.53E-23,1.03E-20,42.67194398
