Gene.Name,GSM997591,GSM997592,GSM997593,GSM997594,GSM997595,GSM997596,GSM997597,GSM997598,GSM997599,GSM997600,GSM997601,GSM997602,GSM997603,GSM997604,GSM997605,GSM997606,GSM997607,GSM997608,GSM997609,GSM997610,GSM997611,GSM997612,GSM997613,GSM997614,GSM997615,GSM997616,GSM997617,GSM997618,GSM997619,GSM997620,GSM997621,GSM997622,GSM997623,GSM997624,GSM997625,GSM997626,GSM997627,GSM997628,GSM997629,GSM997630,GSM997631,GSM997632,GSM997633,GSM997634,GSM997635,GSM997636,GSM997637,GSM997638,GSM997639,GSM997640,GSM997641,GSM997642,GSM997643,GSM997644,GSM997645,GSM997646,GSM997647,GSM997648,GSM997649,GSM997650,GSM997651,GSM997652,GSM997653,GSM997654,GSM997655,GSM997656,GSM997657,GSM997658,GSM997659,GSM997660,GSM997661,GSM997662,GSM997663,GSM997664,GSM997665,GSM997666,GSM997667
CST3,-2.3498650000000003,-2.126359,-2.4087419999999997,-1.0666766,-2.2877512,-3.0994406000000003,-1.887145,-1.2622061000000002,-0.084225655,1.4955196000000002,-2.3289785,0.94628334,1.0755701000000002,0.94091606,-1.988637,1.721014,1.9129456999999999,2.29982,2.0578861,1.2921704999999999,0.6162863000000001,1.1043472,2.1009693,2.152709,0.42285013,-0.74937344,-0.38896704,0.4573536,-0.101519585,0.28938675,0.28117179999999997,2.0872917,1.0225201,1.0949383,1.8513688999999998,0.17031622,0.84329414,1.2872343000000002,1.033514,3.4974165,2.2472935,3.1511009999999997,1.7311726000000003,1.6696358,1.7069416000000002,-0.38085365,-0.34335327,-1.3386517,0.0,-0.54703856,-1.1420655,0.06858158,-0.025675774,-0.023777962000000003,0.47637367,-0.15899801,-0.79303074,-1.2309636999999998,-1.1290673999999998,-0.47437286,-0.7148671,-0.95347834,-0.71869564,0.3761158,-0.538198,-0.32882452,-0.61795855,-0.015234946999999999,-0.99704456,0.47236156,1.108468,-1.0419101999999998,-0.5955291,0.7659159000000001,0.6139889000000001,-0.030073166000000002,-0.48080778
CST4,0.4250598,0.48475075,-0.46833897,-0.17472172,0.19151688,0.05799675,0.18649673,-0.0303154,0.5942930999999999,0.507524,1.4160928999999998,-0.39875412,-0.4489174,1.3658681000000001,1.0420833,0.8222313,1.4890303999999999,0.60568714,1.0033312,1.5504642,1.2503184999999999,0.31293535,0.64525604,0.62815475,0.60373116,-0.2646618,-0.7465544,-0.12097359,0.087649345,-0.17367554,0.32866287,0.04130268,2.3768196,2.4129142999999997,0.008839607,0.50122976,-0.41176414,1.10005,0.13542366,0.008839607,-0.48354244,-0.2449112,-0.30547905,-0.5533352,-0.32854939,-0.24046803,-0.16317939999999997,-0.10084915,0.36115932,-0.4309969,-0.0643816,0.0,0.008839607,-0.24403095,0.0072975159999999996,-0.31056976,0.17308044,0.044373512000000004,0.018505096000000002,-0.13319397,-0.11779690000000001,-0.21313858,-0.57443905,-0.13281918,-0.31125164,-0.28788662,-0.43247032,-0.26319933,-0.29675198,-0.23601723,-0.08168125,-0.18834925,0.09578133,-0.406888,0.27874994,-0.34817220000000004,-0.45621204
CST7,-0.41016959999999997,-0.48827553,-0.29170322,-0.42327595,0.09623814,-0.64532375,-0.12806416,0.3299489,0.44541502,1.4266510000000001,-0.20162868,0.5490761,-0.32451057,-0.22814941,-0.11011314400000001,1.4039288,0.81163025,1.6775155,1.7826123,1.8730831000000001,0.5884633,1.4794711999999999,1.0949326000000001,2.7877054,-0.04450035,0.30993699999999996,-0.39361858,-0.50527954,-0.1339922,-0.71784353,-0.34353542,0.33168316,2.6622581000000003,2.5131997999999998,1.3702021,1.0203037,-0.43923092,1.1384201,1.2887306,1.0560045,0.37053108,0.99845123,0.043673515,-0.67035866,-0.50492954,0.1896019,-0.004837035999999999,-0.098008156,-0.16863537,-0.38849258,0.11074638,-0.19079685,-0.35929490000000003,0.11192417,0.45395803,-0.23537159,0.16581249,-0.33108997,-0.25236988,-0.21959782,-0.040019035,-0.18656015,0.34132004,-0.42234707,0.20829009999999998,-0.084486485,-0.14698744,-0.035387993,0.6639271,-0.53577137,1.0948323999999998,-0.32244396,0.21142769,0.0,0.28847456,-0.047142982,0.11791611
CST8,0.17261696,-0.35858774,0.35074140000000004,0.4704938,-0.05509472,0.30097532,0.97337294,0.15110493,-0.25689268,-0.17935705,-0.23565769,-0.4619813,-0.36586237,-0.23028564,0.6955886,-0.07252264,0.31735754,-0.48394632,-0.20527363,-0.04100275,0.048843384000000004,-0.96137524,-0.55851173,-0.49702215,-0.35426426,0.959764,-0.24194098,-0.33918000000000004,-0.19624186,-0.24715567,0.045113087,-0.12197971,-0.40727568,-0.4012065,-0.10301447,1.5425525,-0.6613611999999999,-0.2641921,-1.05025,-0.9174919,-0.66216516,-0.58402157,-0.71569395,-0.6955241999999999,-0.67465734,0.22458744,0.35842514,0.10020685,0.32612420000000003,0.34209347,0.79629517,-0.002563953,0.5287638000000001,0.50604963,0.58897114,0.51620007,0.34422636,-0.002055168,0.65269136,0.0,0.26511335,-0.2206192,0.26687336,0.08050823,0.36758947,0.28941345,0.42511177,0.15505648,0.098994255,-0.004899502,-0.25201607,0.22119236,0.47987223,0.12831163,0.7126650999999999,0.78836775,0.18676043
CST9,0.34020233,0.8721628,0.09916401,0.4544878,0.56854916,0.425025,0.822412,0.41025448,0.21138859,0.32776833,1.346355,0.22069836,-0.032828808,0.17801332,0.6228781,1.0982546999999998,0.30290556,0.20099258,0.0077285769999999995,1.1779575,0.26740885,0.37228490000000003,0.09924316400000001,0.040451527,1.1910648000000001,-0.17749310000000001,0.09593868,-0.033018112,-0.32080555,-0.03317356,0.43801594,0.34930038,-0.23603249,0.24372482,-0.026082993,0.0077285769999999995,-0.094138145,0.0077285769999999995,-0.08965969,-0.13956356,-0.05838585,0.04881668,-0.20888233,-0.35498905,-0.21197319,-0.2732973,-0.30645847,0.050940514000000006,1.1994843000000002,-0.10688591,-0.031139373999999997,-0.06495619,-0.21777248,0.003351212,-0.11496210000000001,-0.12239075,-0.010048866,-0.13751602,-0.17704773,-0.20986176,0.0680666,0.0,-0.12360382,-0.11065006,-0.09938526,0.059991837,-0.1692295,-0.087649345,-0.13582611,-0.27308846,-0.06750202,-0.114426136,0.26777744,-0.21203709,0.1431303,-0.18871117,-0.18786621
CSTA,0.28485298,0.79053307,0.6300783000000001,-0.63230515,0.90116024,-3.581952,-0.11573124,1.8179063999999998,1.378336,-0.4265213,-1.6678267,0.91343594,1.2812700000000001,1.8324623,-0.5349550000000001,1.289669,2.4331188,0.39662743,1.0449065999999998,0.35096550000000004,2.0457973000000003,0.9612951,1.114624,1.050806,1.4141712,-0.6710596,1.3885565,-3.8717059999999996,1.7032080000000003,0.82719135,1.3991604,2.9675493,2.0372581000000003,1.8986216,0.0,-0.113181114,0.60261536,0.25788498,0.113248825,1.6269407,1.5363893999999998,1.4990729999999999,0.14953995,-0.046804905,1.9636106,-2.4273214,-0.65671587,-2.0303468999999996,-4.1081934,0.35575294,0.004117489,-2.6215715,-3.284175,-0.8584050999999999,1.5706253000000001,-0.62351227,-0.4193344,-1.7540759999999997,-0.9451184000000001,-1.9991283,-1.2118959999999999,-3.0347462000000003,-4.027777700000001,-3.5851736000000005,-0.07992935,-2.08188,-3.8491755,-0.59187126,-0.7425456,-3.4895763,1.9403457999999998,-2.31783,-2.1140919,-3.9527247,-1.0495687,-2.759244,-1.2001133
CSTB,-0.14942074,-0.000923,-0.015762806,0.43315649999999994,-0.5629916,-0.015762806,-0.5620003,-0.015762806,0.13698864,-0.23517323,0.50632524,0.99885225,-0.002756119,0.79632044,-0.012787818999999999,-0.13546681,1.3824615,-0.19852018,-0.18231797,0.6952553000000001,0.5149517,-0.07685375,0.5568466,0.0,0.041149616,0.17012167,0.20517349,0.2475357,-0.19481087,0.33503723,-0.2488141,-0.31415606,0.36955214,0.21900272,0.9117856,0.23016739,0.041591644,-0.34431338,0.39444685,0.30197477,0.049664974,0.17101860000000002,0.30139828,0.23256350000000003,0.30008984,0.5945606,-0.25256753,0.14919376,0.2517147,-0.057480812,0.01778698,-0.41708732,-0.43118834,-0.35588694,0.47919083,-0.36843085,0.0467124,0.47584677,-0.35460854,0.23848629,-0.15533948,-0.21575427,0.040558815,-0.26241446,-0.42091990000000007,-0.17999291,0.30663824,-0.51180196,-0.522151,-0.1491375,0.12710571,-0.33643794,0.02646923,-0.5623772,-0.38492465,-0.09334087,-0.34939885
CSTL1,0.23704314,0.18483949,-0.24042201,-0.13220882,-0.120602846,0.14221835,-0.1712234,0.091261625,0.27063584,-0.34880042,0.7673042,-0.69030094,-0.18408751,-0.17841482,0.022789478,0.24184679999999997,-0.25404668,0.16689801,-0.1799593,-0.045435667,0.23460937,0.10349774,-0.14120507,-0.24138927,-0.26569057,-0.01714015,-0.29733777,0.176234,0.39644694,-0.05714631,0.11961436,-0.1336453,-0.27023053,-0.52235556,-0.4575491,-0.17613745,-0.18862653,-0.337327,-0.25336862,-0.3026781,-0.34398103,-0.53684616,-0.65750885,-0.08898306,-0.23047566,0.17359757,0.09501529,0.026618004,0.68471885,0.3637054,0.4708488,0.063789845,-0.018583298,0.03695178,0.1326797,0.11644626,0.009113789,0.3559482,0.18823123,-0.088219166,0.42349220000000004,0.023655653,-0.16662121,-0.018583298,0.27546477,0.091707945,0.25600123,0.015909672,-0.37419009999999997,0.0,-0.24298596,0.36328197,0.09151387,0.091261625,0.16543078,-0.07226372,0.10498786
CTF1,1.0934916000000001,1.612103,1.1503014999999999,1.3191214,1.1281223,0.73723936,1.4584937,1.0688195,0.06291437,0.39151192,1.4590486999999999,-0.26427649999999997,-0.002193451,0.007430553,1.7213078000000002,0.034783363,0.12888145,0.3086095,0.04099655,0.27899647,-0.24274302,0.1134572,0.28183842,-0.12949705,0.18837357,-0.32994795,-0.67129374,0.30096912,0.09023476,0.041354656000000004,0.8408494000000001,0.6875715,0.25298643,0.37400007,0.24148560000000002,0.0,0.27133942,0.42746735,0.72980785,0.21271849,-0.010909557,-0.08682680000000001,-0.27302550000000003,-0.10290098,0.24759722,-0.48260927,-0.20594645,0.07834577599999999,0.20650816,-0.79507494,-0.5328727,-0.43122625,-0.33586407,-0.37067938,-0.61036015,-0.50907564,0.032669544,-0.70655584,-0.37268257,-0.68587446,-0.387321,-0.2833166,-0.41654396,-0.42266893,-0.35984325,-0.021992207000000003,-0.31210756,-0.23272133,0.15509081,-0.43145704,-0.24871635,-0.26510954,-0.23697138,-0.44198704,-0.32543755,-0.23905373,-0.30622864
CTGF,-0.40701675,-0.9679365,-2.678916,-1.3485265,-1.7571058000000002,1.4885588,-0.65500546,-3.0523782,2.0229788,0.8398571,1.1869631,2.5337763,4.4749327,4.5360135999999995,-2.9086404,2.713953,1.1616001,3.6223125,3.9533862999999996,2.4639797000000003,1.6495093999999997,3.3412552000000004,1.819025,3.9035864,1.2409058000000002,1.5543690000000001,-0.17614317,1.8923283,1.8809052,1.1584244,3.2032576,1.4237423,3.7010355,3.8144788999999997,4.4821862999999995,1.9268332,2.9127064,4.8502636,3.9810839,-0.9498296,0.14018536,0.36962890000000004,0.79469967,0.42716694,-1.3694963,-2.2289022999999997,-1.9117932,-2.0777006,-3.6452718,0.0,-2.8440293999999997,-2.9370213,-2.9070099999999996,-1.8652848999999998,-0.264534,-0.16030836,-0.82119226,-1.7909293000000002,-1.5242848,-2.274262,-1.4652677,0.9722871999999999,-1.7770233,-0.7519083000000001,-3.3506231,0.38679504,-0.12843657,-0.66306686,-2.8487177000000004,-1.8982816000000002,0.008070945999999999,-0.98114204,-1.1437979,-3.0035057000000003,0.30542374,-1.2391424,-1.6407604
CTHRC1,0.3742466,-5.827322000000001,-0.7975168,-2.6289568,-2.8407197,-1.3540697,-2.1514025,-3.9952940000000003,3.1236982,3.5038204,1.1630468,3.8175077000000006,0.27479935,3.6224527,-2.122799,3.3030272000000003,2.9078798,3.4096508,3.5346012000000004,3.2339133999999996,2.3026276,3.2293653,3.3195696000000003,3.87494,1.7934217000000001,0.5538206,-0.5167074,-3.0024604999999998,0.7583637,1.2028941999999998,3.2267265,-2.0934896000000003,3.8544579,3.8231335,3.8207101999999997,1.1473999,2.5811767999999997,3.3122434999999997,3.9602966,-2.1893191,-1.4835052,-3.1763577,-3.9081892999999996,-1.2549171000000001,-1.6262465,0.0,-1.3113413,1.2915602,-5.7751220000000005,-2.0616755,0.1326456,-2.4949203,-1.2951021,-0.7116604000000001,-1.5129451999999999,0.7485552,1.5292273,2.2415694999999998,-1.5262527,-1.6618195,-0.23790741,1.7562790000000001,-1.093585,-1.6365174999999998,-5.0658937,0.12399769,-3.8822799,1.7122191999999998,-2.319209,-2.7009668,1.2213678,-0.52574444,-0.09660339,1.5426435,-1.9570947,-0.99016666,-0.36352825
CTSA,-1.1420288,-2.1377583,-1.5161018,-1.6990886000000003,-2.1918082,-1.6141295,-2.131291,-1.7159305,0.17667198,1.0158175999999999,-1.9453688000000002,1.1604986000000002,1.283659,1.2802067,-1.3457598999999998,1.1540194,1.3481445,1.509779,1.1909399,1.2634706,0.90643406,0.9448595,1.8913879,1.7292061,-0.549397,-0.22668839,0.038064957,-0.9248395,0.58806515,0.7736006,0.91837597,1.1455135,1.5289164,1.6832599999999998,1.7688818,-0.024852752999999998,1.0370445,0.3035555,1.3916149,-0.24197006,-0.17565918,-0.7938366,-0.11298942599999999,0.5099163,0.51406384,0.07141781,-0.07456398,0.37619400000000003,-0.43898535,-0.4914174,-0.21852303,-0.34798908,-0.05101776,0.04318428,-0.21708298,0.21577739999999998,-0.10101890599999999,-0.23974991,-0.6411805,0.38775635,0.0,0.19965267,-0.8194256,0.12928772,-0.29627990000000004,0.14612961,-0.23893261,0.47506809999999994,-0.57154036,-0.057323455999999995,0.8899708000000001,-0.10973072,-0.07894707,0.43284129999999993,-0.3150406,-0.1333065,-0.20871162
CTSB,-0.57594776,-1.7271891,-0.6859111999999999,-2.3342085,-1.046876,0.12583542,-2.8383274,-0.87801456,1.6071606,1.7524519,0.6694021,0.8001709,-0.36583424,0.6671629,0.8607540000000001,1.5916758,1.5657587,1.1377401000000003,0.89131355,2.2024603,1.2893620000000001,2.037098,1.2607117,1.5883999,1.3414135,-0.43728352,-0.8836994,0.43849754,-0.1286068,1.0423784,1.9899807,0.45898247,1.4940729,1.4456568,0.8786583,-0.6315851,0.53598404,1.1668538999999998,0.82909775,0.78369236,0.5620985,0.5938386999999999,-0.2533493,0.15246487,-0.2774248,0.32855225,-1.6592379000000002,0.23093128,0.22766495,-1.8428620999999998,-2.5302113999999998,-0.5062313,-0.67636395,-0.12885475,-1.0060921,-0.8119564,0.0,-0.05043888,-2.4314107999999997,1.3549738000000002,-2.3543825000000003,0.7413911999999999,0.17486382,-1.8694391,-1.2324190000000002,-0.90446854,-0.26115322,-1.3011255,-0.38675879999999996,-0.65848446,0.30744934,-2.0767526999999997,-0.9446945,-0.7455826,-0.40830898,-0.34698390000000007,-1.019002
CTSC,-0.6290829000000001,-0.89012647,-0.97284365,-0.35903907,-0.42063379999999995,-0.060941696,-0.41168118,-0.60226965,0.47837399999999997,1.7850461,-0.41015196,1.4455303999999998,0.38093996,0.7493167,-0.36257482,0.43397759999999996,2.4317265,1.6620468999999998,1.306416,-0.16069198,0.67738295,-0.30138946,2.3987684,0.61683035,-0.6217387,0.09982824,-0.6167953,-0.32738352,-0.4014094,0.24613476,0.28905153,-0.8590815,0.43843699,-0.22545385,1.3761916,1.1265492,0.54817915,0.9786849,1.6406932,2.121654,0.34764338,1.6483026,1.2990756,1.6296706,0.4821229,0.017874718,-0.43118978,-0.49581049999999993,-0.7141006,-0.10731959,0.27112959999999997,0.04884267,0.15760851,1.6942611,0.7979616999999999,-0.09443617,-0.5010061,-0.07308817,0.30866098,-0.79784036,0.017656803000000002,-0.64128685,-0.7386718000000001,-0.31181598,0.7120795,-0.73478436,-0.84831905,-0.5220001,-0.16069198,-0.6409885999999999,2.935598,-0.8121681,-0.93225956,-1.0438585,-0.56281424,0.80561113,0.0
CTSD,-1.6735129000000002,-2.6224689999999997,0.29998112,-2.7196740000000004,-1.7993240000000001,-3.0823781,-1.6415070999999999,-1.4700966,-0.5731416,0.58548737,-2.2430034,0.59510946,0.0,-0.07377719999999999,-0.61381197,0.69506407,1.7301574,0.6462488000000001,1.7254099999999999,0.29872704,1.1219406,0.8060527,1.4477438999999999,0.73279524,-1.3405766000000001,-0.40389109999999995,-0.40519857,-0.35649776,-0.17601442,-0.08255863,1.1384931,-0.12171984,0.91099405,1.0548816,1.4242415000000002,0.40351105,0.08635378,0.9205103000000001,0.42154408,0.065499306,0.21554375,-0.15824461,0.38105297,0.9380555,0.5028180999999999,0.19167423,0.06594992,-0.6496639,0.28810596,0.15316153,-0.5272927,-0.7110920000000001,-0.51110506,-0.46876670000000004,0.43306350000000005,0.30445957,-0.6214409000000001,0.2281909,-1.1355214,0.6804004,-0.1534257,-0.6061988,-0.34824467,-0.25610065,0.49158382,-0.33581924,-0.065030575,0.049503803,0.006261826,-0.98675776,2.073604,-0.27216196,-0.5221009,0.0768528,-0.29624844,-0.4278884,-0.41210604
CTSE,0.11979103,-0.26342964,0.23796225,0.32767725,0.0499959,0.250319,0.24064064,-0.18876696,-0.6709871000000001,-0.56865597,0.5093179,-0.38091755,-0.8588165999999999,-0.24389267,0.8935795,-1.0370511999999998,-0.29393578,-0.046455382999999996,-0.5749092,-0.69202137,-0.1924634,-1.2790844,0.9669861999999999,-1.0279260000000001,-0.71246433,0.16841269,-0.21226406,-1.0806708,-0.046455382999999996,-1.115221,-0.58580923,-0.54808426,-0.86869717,-0.5025367999999999,-0.63892794,-0.011013031000000001,-1.0769634,-1.29006,-0.6991811,-0.024691582000000004,-0.18255615,-0.6657871999999999,0.48389912,1.0673308000000001,-0.9767370000000001,0.58297443,0.48226213,1.0138593,0.05305481,0.00731802,0.70647335,-0.07723284,0.09422493,0.17654848,1.4980454,0.8830619000000001,-0.19568014,0.93914604,0.07320404,0.04281044,0.39480114,0.40253067,0.6012001,0.070985794,0.11351204,0.10101509,-0.17354393,0.06021309,-0.021203517999999998,0.10183525,1.9690275000000002,0.0,0.34457493,0.103248596,0.23409128,0.14907598,-0.25611448
CTSF,0.32739735,0.8591213,0.39658928,-0.000389,0.29529,-0.060569763,-0.19359112,-0.06833458,-2.1878977,-0.33401394,-0.98771715,0.44928549999999995,2.4144745,1.0806007,-0.9450526,0.25391006,1.0675048999999999,0.22136116,0.40093803,0.001296997,-0.37470149999999997,1.3323288,0.42329216,0.49839497,0.89412975,-0.9096799000000001,0.8181181,1.2468367,1.1904496999999998,1.403245,-0.86520386,2.1542225,1.4203091,1.5809765,1.0770206,-0.49414682,0.7393379,1.5773821000000001,0.8394089,0.8453798,1.1444054,0.91561127,1.0267886999999998,1.0122852,1.6712914,-1.3906455,0.038078308,-1.6756558000000001,0.5254593000000001,-1.4732027,-2.0002685000000002,0.018630981,-1.6758323,0.06645584,-1.1806649999999999,-0.96589327,-0.9239483000000001,-0.14219761,-1.8579035,0.24731064,-1.1773448,0.0,-0.6297169,-0.0050258640000000005,-1.761756,-0.617877,-1.0646938999999997,-0.80513716,-1.2929864,-0.68090963,-1.149476,-0.9672651,-2.050578,-1.0029259,-0.345016,-0.8105091999999999,-0.5738845
CTSG,-0.5794196,0.0,-0.19026804,-0.3789711,-0.22249174,-0.31290913,0.6615175999999999,-0.08892822,0.09014797,0.36800003,-0.7723135999999999,-0.9121193999999999,-0.6748071,-0.30423212,0.16358805,0.5967640999999999,-0.44262838,-0.32372618,-0.14438199999999998,0.47810078,-0.088143826,-0.83950615,-0.7574725,-0.206666,-0.020851135,-0.22695208,-0.19890785,-0.8803668,-0.44379663,-0.59157753,-1.1153288000000001,-0.17578077,-0.6433945,-0.28952265,0.14557362,-0.34174109,0.23113728,0.55164194,-0.8963747,0.5666498999999999,-1.0852093999999999,-0.8928733,-0.52050114,-0.8073616,-0.37674332,0.070923805,0.74889517,0.47480488,0.35937166,0.08690405,0.37945652,-0.27451706,0.3841915,0.22074604,-0.32635690000000006,0.38277102,0.22561216,0.06457758,0.58643055,0.34045267,-0.020851135,0.4859028,0.43028829999999996,-0.032900333,0.21435738,0.30780792,0.34718752,0.29529572,0.17819214,0.15425062,0.15783119,0.28833294,0.5255232,0.10218477,0.6088233000000001,0.34538126,0.3221364
CTSH,-0.16439915,-0.565135,-1.4664101999999999,0.1581335,-0.7761097,-0.53301144,-1.6998463,-0.26058865,2.458457,1.3123655,-0.49453163,1.1979494,0.8226986,0.9817953000000001,-1.1445913,1.8050985000000002,2.1948328,1.8354845000000002,1.9207201,1.0984448999999998,0.8520117,1.0847091999999998,0.6674776,2.0776625,1.3351412,-0.8381367000000001,-0.1354065,-0.09884071,0.5014457999999999,1.0329694999999999,0.059164999999999995,1.5449162,1.5495749,1.6168108,1.9276056000000001,-0.8993921,0.369442,1.5273523,0.0,1.4875383,0.47075367,0.7327204,0.25127888,1.2408905000000001,1.4210205,0.1053133,-2.0156016,-1.0491476,-0.7705126,-0.84278965,-0.96303177,-1.3838629999999998,-1.6402526000000002,0.06646824,-1.64926,-0.18954945,0.16427803,0.6606816999999999,-1.9666028000000002,-0.2724638,-1.7751613000000002,-1.7815986000000001,-0.22472763,-1.9762383000000001,-1.3649831000000001,0.5301285,0.005759239,-0.6382760999999999,-1.1192007,-2.710681,0.44203758,-0.93914795,-1.2513876,-0.197608,-0.92819595,-1.9117861,-1.2459917
CTSK,-0.42893028,-0.34786034,-0.9454879999999999,-0.26978397,-0.7658615,2.4890938,-1.4995022,0.9777336,3.0081158,3.4070949999999995,-1.288815,2.417943,1.8356284999999999,3.3724003,-3.0567865000000003,3.5190973,1.8065014,2.8476763,3.5499535000000004,2.8191319,1.578474,2.4063854,3.0522547,4.1789513,1.3603258,0.22296524,0.16996193,1.4482069,0.8014364,0.8527756,-1.0713758,1.5530863000000001,3.5957031,3.6562052000000005,3.994151,0.6341562,0.01977539,3.0790052000000006,3.4865885000000003,0.7118368,0.62956905,0.74835396,0.7702998999999999,0.0,0.25796604,-2.1469892999999995,-2.1239103999999998,-1.4613519,-2.2300424999999997,-2.9416227000000004,-1.7184400000000002,-1.7696071,-2.0098996,-2.4508523999999996,-1.8539543,-0.32249355,1.1058655000000002,-3.3457456,-2.534927,-2.7566580000000003,-1.4796524,0.26438140000000004,-1.7667903999999999,-2.892024,-2.6633557999999997,-2.5941405,-3.0313282000000004,1.4054346000000002,-1.8481908,-2.1211052,-0.17811584,-1.1361294,-0.29754257,-2.6156482999999997,-1.4374347,-1.9339718999999997,-1.3634353000000001
CTSL,-0.19186306,-1.2090464,-1.2108908,-0.30799198,-1.0926075000000002,0.0,-1.3778296,-0.73607254,-1.5422668,1.1452618,-2.620304,1.7524643,1.5506554,1.4054699,-0.22153854,1.1931782,1.7405843999999997,0.7069340000000001,1.0875988,1.094058,0.5184603,0.13677216,1.0620117,1.4723110000000001,0.44504833,-1.4259643999999998,0.12119007,1.0002995000000001,0.26873875,0.76654434,2.1104136000000002,0.46858310000000003,1.8833313000000003,1.7190590000000001,1.4442692,-0.88261414,1.0946722,1.0008402,1.5712795,1.7587156000000004,0.9376191999999999,1.2914371,1.0307674,1.7727183999999998,1.1273603,-0.2546835,-1.1430321,-0.6388588000000001,-1.2004538,-0.21360779,-1.0159931,-0.07561588,-1.316349,0.3308525,-0.80131817,-0.30190086,0.11327934,-0.3854885,-2.2480721000000004,0.60884666,-1.1485968,0.12660599,-0.9669161000000001,-0.76182556,-0.47349834,-1.4996233,-1.3852339,0.19659042,-1.4342651000000002,-0.95596886,0.6791706,-1.1891498999999999,-1.3319016000000001,-0.6119766,-0.9753094000000001,-1.1648312,-1.3655033
CTSO,-0.80236626,-1.0642862,-0.7634878,-0.42898226,-1.4298796999999999,-0.81390715,-0.9308033000000001,-0.9438324,2.3799381,0.7064915,-1.5093074,1.0222378,1.9885845000000002,2.8845825,-2.4683638,-0.18750668,1.1886005,2.366228,1.7959766,0.30927086,1.0037041,-0.28438473,1.1789513,2.71202,0.0,0.11720610000000002,1.1832122999999999,0.733387,1.5832739,1.5848618,-0.6951623,0.7529621,1.8887653000000002,1.752964,2.155774,0.48624706,1.6792927,2.32438,2.0487432,1.4184208,1.9818659,1.7328377000000001,1.7426453000000002,1.5798168,1.8844938000000002,0.5025635,0.04317808,-1.0306354,-1.5137177,-0.9249729999999999,-0.6806936,0.10853577,-0.94858885,-0.43950653,-1.402606,-0.5044856,0.45162773,-1.7493005000000001,-0.9855261000000001,-1.4221907,-1.7504901999999998,1.0360966,-0.14253664,-0.28788662,-0.3592925,-0.49536228,0.07869911,0.29335928,-0.36478567,-0.63233614,-0.005099773,-0.21126366,-1.3795476,-0.25104139999999997,-1.4059291,-1.0440607,-0.7313309
CTSS,-1.7099943,-0.92811203,-1.3405428,-0.8484620999999999,-0.8208175,-0.13977479999999998,-1.6052766,0.39891386,2.1767343999999995,0.25069094,-1.8108749,1.6800532,-0.08486271,1.2094254,0.74585295,1.4592652,1.9785447,1.9626718,2.5800137999999997,1.0790162,1.0812402,1.44595,-0.2899232,1.8176598999999998,0.85443354,-0.31355143,-0.18851805,-0.62906456,-1.3280063,-1.6317191,2.378286,0.9156413,1.8527188,1.7594781000000004,1.6705127,1.5851883999999998,0.7278333,2.414576,1.6245408000000001,3.350533,1.5273451999999998,3.2356372,0.80536985,1.2886653000000001,0.0,0.7982602,-0.38311290000000003,-0.8402219000000001,-0.9963436,-0.45175743,-0.8849573000000001,-0.00644207,-1.3626089,0.007832526999999999,-0.24623442,0.010076523,-0.109604836,-1.3452496999999999,-1.1719813000000001,-0.24323368,-1.7707457999999998,-1.3390961000000001,0.6253743,-1.3745928,1.1531262,-1.6201515,-0.605988,-0.07739782,0.5886321,-1.1762667,1.53338,-1.6989101999999998,0.0655303,-1.5833645,0.06101799,-0.56205034,-0.4238701
CTSV,-0.74525404,-1.0629125,-1.3574376,-1.2155513999999998,-1.3055053,-1.8481455000000002,0.45778894,-1.1513533999999999,-0.9943652,-0.33464527,-0.5631523,1.2986526000000003,1.2245116000000003,-0.2895527,-0.17730236,-0.38389206,0.6859212,-0.45811367,1.0856171000000001,-0.476933,-0.7091956,-0.7041793000000001,-0.20423270000000002,-0.58780336,-0.06213045,-1.3246055,0.109817505,-0.50686455,0.58211184,0.86667013,-0.7662810999999999,-1.5786328,-0.029912472000000002,0.09670448,-0.3289547,-0.40437365,1.6322007,-1.4019979999999999,0.0,0.07533693,-0.019222736,0.9656615,0.5801510999999999,3.9147095999999997,1.8842416000000002,0.15102005,0.55669165,0.7004161,-0.7435403,0.5214795999999999,-0.32071447,-0.06575489,0.78792953,0.9835949,0.8486295,1.4437876,0.6402178000000001,1.4747391,1.3963523000000002,-0.24421978,0.73209476,0.33384657,-0.762238,1.6967301,0.020345211000000002,0.43157434,-0.65340614,1.0256028,-1.053379,0.21574545,2.8724256,0.603168,0.38667822,0.9930810999999999,-1.2149444,0.05428362,-0.31286716
